block,number,placement,code,coordX,coord-Y,expandX,expand-Y,placeholder,Blok Rumah,Spesifikasi
a28,45,horz,subh,4061.5,7233.5,120,72,lightgreen,A28/45,27/60 (6x10)
a28,44,horz,subh,4061.5,7305.5,120,72,lightgreen,A28/44,27/60 (6x10)
a28,43,horz,subh,4061.5,7377.5,120,72,lightgreen,A28/43,27/60 (6x10)
a28,42,horz,subh,4061.5,7449.5,120,72,lightgreen,A28/42,27/60 (6x10)
a28,41,horz,subh,4061.5,7521.5,120,72,lightgreen,A28/41,27/60 (6x10)
a28,40,horz,subh,4061.5,7593.5,120,72,lightgreen,A28/40,27/60 (6x10)
a28,39,horz,subh,4061.5,7665.5,120,72,lightgreen,A28/39,27/60 (6x10)
a28,38,horz,subh,4061.5,7737.5,120,72,lightgreen,A28/38,27/60 (6x10)
a28,37,horz,subh30,4061.5,7809.5,120,108,limegreen,A28/37,27/60 (6x10) +30
a28,1,horz,subh,4181.5,7161.5,120,72,lightgreen,A28/01,27/60 (6x10)
a28,2,horz,subh,4181.5,7233.5,120,72,lightgreen,A28/02,27/60 (6x10)
a28,3,horz,subh,4181.5,7305.5,120,72,lightgreen,A28/03,27/60 (6x10)
a28,4,horz,subh,4181.5,7377.5,120,72,lightgreen,A28/04,27/60 (6x10)
a28,5,horz,subh,4181.5,7449.5,120,72,lightgreen,A28/05,27/60 (6x10)
a28,6,horz,subh,4181.5,7521.5,120,72,lightgreen,A28/06,27/60 (6x10)
a28,7,horz,subh,4181.5,7593.5,120,72,lightgreen,A28/07,27/60 (6x10)
a28,8,horz,subh,4181.5,7665.5,120,72,lightgreen,A28/08,27/60 (6x10)
a28,9,horz,subh,4181.5,7737.5,120,72,lightgreen,A28/09,27/60 (6x10)
a28,10,horz,subh30,4181.5,7809.5,120,108,limegreen,A28/10,27/60 (6x10) +30
a31,51,vert,subv30,5317.5,8013.5,108,120,limegreen,A31/51,27/60 (6x10) +30
a31,52,vert,subv,5425.5,8013.5,72,120,lightgreen,A31/52,27/60 (6x10)
a31,53,vert,subv,5497.5,8013.5,72,120,lightgreen,A31/53,27/60 (6x10)
a31,54,vert,subv,5569.5,8013.5,72,120,lightgreen,A31/54,27/60 (6x10)
a31,55,vert,subv25,5641.5,8013.5,102,120,chartreuse,A31/55,27/60 (6x10) +25
a31,56,vert,subv25,5743.5,8013.5,102,120,chartreuse,A31/56,27/60 (6x10) +25
a31,1,vert,comv30,5743.5,8133.5,102,144,fuchsia,A31/01,36/72 (6x12) +30
a31,2,vert,comv30,5641.5,8133.5,102,144,fuchsia,A31/02,36/72 (6x12) +30
a31,3,vert,comv,5569.5,8133.5,72,144,violet,A31/03,36/72 (6x12)
a31,4,vert,comv,5497.5,8133.5,72,144,violet,A31/04,36/72 (6x12)
a31,5,vert,comv,5425.5,8133.5,72,144,violet,A31/05,36/72 (6x12)
a31,6,vert,comv,5353.5,8133.5,72,144,violet,A31/06,36/72 (6x12)
a31,7,vert,comv,5281.5,8133.5,72,144,violet,A31/07,36/72 (6x12)
a31,8,vert,comv,5209.5,8133.5,72,144,violet,A31/08,36/72 (6x12)
a31,9,vert,comv,5137.5,8133.5,72,144,violet,A31/09,36/72 (6x12)
a32,34,vert,subv,4097.5,8013.5,72,120,lightgreen,A32/34,27/60 (6x10)
a32,35,vert,subv,4169.5,8013.5,72,120,lightgreen,A32/35,27/60 (6x10)
a32,36,vert,subv,4241.5,8013.5,72,120,lightgreen,A32/36,27/60 (6x10)
a32,37,vert,subv,4313.5,8013.5,72,120,lightgreen,A32/37,27/60 (6x10)
a32,38,vert,subv,4385.5,8013.5,72,120,lightgreen,A32/38,27/60 (6x10)
a32,39,vert,subv,4457.5,8013.5,72,120,lightgreen,A32/39,27/60 (6x10)
a32,23,vert,comv,4097.5,8133.5,72,144,violet,A32/23,36/72 (6x12)
a32,22,vert,comv,4169.5,8133.5,72,144,violet,A32/22,36/72 (6x12)
a32,21,vert,comv,4241.5,8133.5,72,144,violet,A32/21,36/72 (6x12)
a32,20,vert,comv,4313.5,8133.5,72,144,violet,A32/20,36/72 (6x12)
a32,19,vert,comv,4385.5,8133.5,72,144,violet,A32/19,36/72 (6x12)
a41,17,vert,comv,2704.5,5601.5,72,144,violet,A41/17,36/72 (6x12)
a41,16,vert,comv,2776.5,5601.5,72,144,violet,A41/16,36/72 (6x12)
a41,15,vert,comv,2848.5,5601.5,72,144,violet,A41/15,36/72 (6x12)
a41,14,vert,comv,2920.5,5601.5,72,144,violet,A41/14,36/72 (6x12)
a41,13,vert,comv,2992.5,5601.5,72,144,violet,A41/12A,36/72 (6x12)
a41,12,vert,comv,3064.5,5601.5,72,144,violet,A41/12,36/72 (6x12)
a41,11,vert,comv,3136.5,5601.5,72,144,violet,A41/11,36/72 (6x12)
a41,10,vert,comv,3208.5,5601.5,72,144,violet,A41/10,36/72 (6x12)
a41,9,vert,comv,3280.5,5601.5,72,144,violet,A41/09,36/72 (6x12)
a41,8,vert,comv,3352.5,5601.5,72,144,violet,A41/08,36/72 (6x12)
a41,7,vert,comv,3424.5,5601.5,72,144,violet,A41/07,36/72 (6x12)
a41,6,vert,comv,3496.5,5601.5,72,144,violet,A41/06,36/72 (6x12)
a41,5,vert,comv,3568.5,5601.5,72,144,violet,A41/05,36/72 (6x12)
a41,4,vert,comv,3640.5,5601.5,72,144,violet,A41/04,36/72 (6x12)
a41,3,vert,comv,3712.5,5601.5,72,144,violet,A41/03,36/72 (6x12)
a41,2,vert,comv,3784.5,5601.5,72,144,violet,A41/02,36/72 (6x12)
a41,1,vert,comv,3856.5,5601.5,72,144,violet,A41/01,36/72 (6x12)
a41,40,vert,subv,2704.5,5745.5,72,120,lightgreen,A41/40,27/60 (6x10)
a41,41,vert,subv,2776.5,5745.5,72,120,lightgreen,A41/41,27/60 (6x10)
a41,42,vert,subv,2848.5,5745.5,72,120,lightgreen,A41/42,27/60 (6x10)
a41,43,vert,subv,2920.5,5745.5,72,120,lightgreen,A41/43,27/60 (6x10)
a41,44,vert,subv,2992.5,5745.5,72,120,lightgreen,A41/44,27/60 (6x10)
a41,45,vert,subv,3064.5,5745.5,72,120,lightgreen,A41/45,27/60 (6x10)
a41,46,vert,subv,3136.5,5745.5,72,120,lightgreen,A41/46,27/60 (6x10)
a41,47,vert,subv,3208.5,5745.5,72,120,lightgreen,A41/47,27/60 (6x10)
a41,48,vert,subv,3280.5,5745.5,72,120,lightgreen,A41/48,27/60 (6x10)
a41,49,vert,subv,3352.5,5745.5,72,120,lightgreen,A41/49,27/60 (6x10)
a41,50,vert,subv,3424.5,5745.5,72,120,lightgreen,A41/50,27/60 (6x10)
a41,51,vert,subv,3496.5,5745.5,72,120,lightgreen,A41/51,27/60 (6x10)
a41,52,vert,subv,3568.5,5745.5,72,120,lightgreen,A41/52,27/60 (6x10)
a41,53,vert,subv,3640.5,5745.5,72,120,lightgreen,A41/53,27/60 (6x10)
a41,54,vert,subv,3712.5,5745.5,72,120,lightgreen,A41/54,27/60 (6x10)
a41,55,vert,subv,3784.5,5745.5,72,120,lightgreen,A41/55,27/60 (6x10)
a41,56,vert,subv,3856.5,5745.5,72,120,lightgreen,A41/56,27/60 (6x10)
a46,46,horz,subh30,3725.5,5961.5,120,108,limegreen,A46/46,27/60 (6x10) +30
a46,45,horz,subh,3725.5,6069.5,120,72,lightgreen,A46/45,27/60 (6x10)
a46,44,horz,subh,3725.5,6141.5,120,72,lightgreen,A46/44,27/60 (6x10)
a46,43,horz,subh,3725.5,6213.5,120,72,lightgreen,A46/43,27/60 (6x10)
a46,42,horz,subh,3725.5,6285.5,120,72,lightgreen,A46/42,27/60 (6x10)
a46,41,horz,subh,3725.5,6357.5,120,72,lightgreen,A46/41,27/60 (6x10)
a46,40,horz,subh,3725.5,6429.5,120,72,lightgreen,A46/40,27/60 (6x10)
a46,39,horz,subh,3725.5,6501.5,120,72,lightgreen,A46/39,27/60 (6x10)
a46,38,horz,subh,3725.5,6573.5,120,72,lightgreen,A46/38,27/60 (6x10)
a46,37,horz,subh,3725.5,6645.5,120,72,lightgreen,A46/37,27/60 (6x10)
a46,36,horz,subh,3725.5,6717.5,120,72,lightgreen,A46/36,27/60 (6x10)
a46,35,horz,subh,3725.5,6789.5,120,72,lightgreen,A46/35,27/60 (6x10)
a46,34,horz,subh,3725.5,6861.5,120,72,lightgreen,A46/34,27/60 (6x10)
a46,33,horz,subh,3725.5,6933.5,120,72,lightgreen,A46/33,27/60 (6x10)
a46,1,horz,subh30,3845.5,5961.5,120,108,limegreen,A46/01,27/60 (6x10) +30
a46,2,horz,subh,3845.5,6069.5,120,72,lightgreen,A46/02,27/60 (6x10)
a46,3,horz,subh,3845.5,6141.5,120,72,lightgreen,A46/03,27/60 (6x10)
a46,4,horz,subh,3845.5,6213.5,120,72,lightgreen,A46/04,27/60 (6x10)
a46,5,horz,subh,3845.5,6285.5,120,72,lightgreen,A46/05,27/60 (6x10)
a46,6,horz,subh,3845.5,6357.5,120,72,lightgreen,A46/06,27/60 (6x10)
a46,7,horz,subh,3845.5,6429.5,120,72,lightgreen,A46/07,27/60 (6x10)
a46,8,horz,subh,3845.5,6501.5,120,72,lightgreen,A46/08,27/60 (6x10)
a46,9,horz,subh,3845.5,6573.5,120,72,lightgreen,A46/09,27/60 (6x10)
a46,10,horz,subh,3845.5,6645.5,120,72,lightgreen,A46/10,27/60 (6x10)
a46,11,horz,subh,3845.5,6717.5,120,72,lightgreen,A46/11,27/60 (6x10)
a46,12,horz,subh,3845.5,6789.5,120,72,lightgreen,A46/12,27/60 (6x10)
a46,13,horz,subh,3845.5,6861.5,120,72,lightgreen,A46/12A,27/60 (6x10)
a46,14,horz,subh,3845.5,6933.5,120,72,lightgreen,A46/14,27/60 (6x10)
a47,46,horz,subh30,3401.5,5961.5,120,108,limegreen,A47/46,27/60 (6x10) +30
a47,45,horz,subh,3401.5,6069.5,120,72,lightgreen,A47/45,27/60 (6x10)
a47,44,horz,subh,3401.5,6141.5,120,72,lightgreen,A47/44,27/60 (6x10)
a47,43,horz,subh,3401.5,6213.5,120,72,lightgreen,A47/43,27/60 (6x10)
a47,42,horz,subh,3401.5,6285.5,120,72,lightgreen,A47/42,27/60 (6x10)
a47,41,horz,subh,3401.5,6357.5,120,72,lightgreen,A47/41,27/60 (6x10)
a47,40,horz,subh,3401.5,6429.5,120,72,lightgreen,A47/40,27/60 (6x10)
a47,39,horz,subh,3401.5,6501.5,120,72,lightgreen,A47/39,27/60 (6x10)
a47,38,horz,subh,3401.5,6573.5,120,72,lightgreen,A47/38,27/60 (6x10)
a47,37,horz,subh,3401.5,6645.5,120,72,lightgreen,A47/37,27/60 (6x10)
a47,36,horz,subh,3401.5,6717.5,120,72,lightgreen,A47/36,27/60 (6x10)
a47,35,horz,subh,3401.5,6789.5,120,72,lightgreen,A47/35,27/60 (6x10)
a47,34,horz,subh,3401.5,6861.5,120,72,lightgreen,A47/34,27/60 (6x10)
a47,33,horz,subh,3401.5,6933.5,120,72,lightgreen,A47/33,27/60 (6x10)
a47,1,horz,subh30,3521.5,5961.5,120,108,limegreen,A47/01,27/60 (6x10) +30
a47,2,horz,subh,3521.5,6069.5,120,72,lightgreen,A47/02,27/60 (6x10)
a47,3,horz,subh,3521.5,6141.5,120,72,lightgreen,A47/03,27/60 (6x10)
a47,4,horz,subh,3521.5,6213.5,120,72,lightgreen,A47/04,27/60 (6x10)
a47,5,horz,subh,3521.5,6285.5,120,72,lightgreen,A47/05,27/60 (6x10)
a47,6,horz,subh,3521.5,6357.5,120,72,lightgreen,A47/06,27/60 (6x10)
a47,7,horz,subh,3521.5,6429.5,120,72,lightgreen,A47/07,27/60 (6x10)
a47,8,horz,subh,3521.5,6501.5,120,72,lightgreen,A47/08,27/60 (6x10)
a47,9,horz,subh,3521.5,6573.5,120,72,lightgreen,A47/09,27/60 (6x10)
a47,10,horz,subh,3521.5,6645.5,120,72,lightgreen,A47/10,27/60 (6x10)
a47,11,horz,subh,3521.5,6717.5,120,72,lightgreen,A47/11,27/60 (6x10)
a47,12,horz,subh,3521.5,6789.5,120,72,lightgreen,A47/12,27/60 (6x10)
a47,13,horz,subh,3521.5,6861.5,120,72,lightgreen,A47/12A,27/60 (6x10)
a47,14,horz,subh,3521.5,6933.5,120,72,lightgreen,A47/14,27/60 (6x10)
a48,46,horz,subh30,3076.5,5961.5,120,108,limegreen,A48/46,27/60 (6x10) +30
a48,45,horz,subh,3076.5,6069.5,120,72,lightgreen,A48/45,27/60 (6x10)
a48,44,horz,subh,3076.5,6141.5,120,72,lightgreen,A48/44,27/60 (6x10)
a48,43,horz,subh,3076.5,6213.5,120,72,lightgreen,A48/43,27/60 (6x10)
a48,42,horz,subh,3076.5,6285.5,120,72,lightgreen,A48/42,27/60 (6x10)
a48,41,horz,subh,3076.5,6357.5,120,72,lightgreen,A48/41,27/60 (6x10)
a48,40,horz,subh,3076.5,6429.5,120,72,lightgreen,A48/40,27/60 (6x10)
a48,39,horz,subh,3076.5,6501.5,120,72,lightgreen,A48/39,27/60 (6x10)
a48,38,horz,subh,3076.5,6573.5,120,72,lightgreen,A48/38,27/60 (6x10)
a48,37,horz,subh,3076.5,6645.5,120,72,lightgreen,A48/37,27/60 (6x10)
a48,36,horz,subh,3076.5,6717.5,120,72,lightgreen,A48/36,27/60 (6x10)
a48,35,horz,subh,3076.5,6789.5,120,72,lightgreen,A48/35,27/60 (6x10)
a48,34,horz,subh,3076.5,6861.5,120,72,lightgreen,A48/34,27/60 (6x10)
a48,33,horz,subh,3076.5,6933.5,120,72,lightgreen,A48/33,27/60 (6x10)
a48,1,horz,subh30,3196.5,5961.5,120,108,limegreen,A48/01,27/60 (6x10) +30
a48,2,horz,subh,3196.5,6069.5,120,72,lightgreen,A48/02,27/60 (6x10)
a48,3,horz,subh,3196.5,6141.5,120,72,lightgreen,A48/03,27/60 (6x10)
a48,4,horz,subh,3196.5,6213.5,120,72,lightgreen,A48/04,27/60 (6x10)
a48,5,horz,subh,3196.5,6285.5,120,72,lightgreen,A48/05,27/60 (6x10)
a48,6,horz,subh,3196.5,6357.5,120,72,lightgreen,A48/06,27/60 (6x10)
a48,7,horz,subh,3196.5,6429.5,120,72,lightgreen,A48/07,27/60 (6x10)
a48,8,horz,subh,3196.5,6501.5,120,72,lightgreen,A48/08,27/60 (6x10)
a48,9,horz,subh,3196.5,6573.5,120,72,lightgreen,A48/09,27/60 (6x10)
a48,10,horz,subh,3196.5,6645.5,120,72,lightgreen,A48/10,27/60 (6x10)
a48,11,horz,subh,3196.5,6717.5,120,72,lightgreen,A48/11,27/60 (6x10)
a48,12,horz,subh,3196.5,6789.5,120,72,lightgreen,A48/12,27/60 (6x10)
a48,13,horz,subh,3196.5,6861.5,120,72,lightgreen,A48/12A,27/60 (6x10)
a48,14,horz,subh,3196.5,6933.5,120,72,lightgreen,A48/14,27/60 (6x10)
a49,3,vert,subv30,2704.5,5961.5,108,120,limegreen,A49/03,27/60 (6x10) +30
a49,2,vert,subv,2812.5,5961.5,72,120,lightgreen,A49/02,27/60 (6x10)
a49,1,vert,subv30,2884.5,5961.5,108,120,limegreen,A49/01,27/60 (6x10) +30
a49,44,vert,subv30,2704.5,6081.5,108,120,limegreen,A49/44,27/60 (6x10) +30
a49,45,vert,subv,2812.5,6081.5,72,120,lightgreen,A49/45,27/60 (6x10)
a49,46,vert,subv30,2884.5,6081.5,108,120,limegreen,A49/46,27/60 (6x10) +30
a50,4,vert,subv,2668.5,6285.5,72,120,lightgreen,A50/04,27/60 (6x10)
a50,3,vert,subv,2740.5,6285.5,72,120,lightgreen,A50/03,27/60 (6x10)
a50,2,vert,subv,2812.5,6285.5,72,120,lightgreen,A50/02,27/60 (6x10)
a50,1,vert,subv30,2884.5,6285.5,108,120,limegreen,A50/01,27/60 (6x10) +30
a50,43,vert,subv,2668.5,6405.5,72,120,lightgreen,A50/43,27/60 (6x10)
a50,44,vert,subv,2740.5,6405.5,72,120,lightgreen,A50/44,27/60 (6x10)
a50,45,vert,subv,2812.5,6405.5,72,120,lightgreen,A50/45,27/60 (6x10)
a50,46,vert,subv30,2884.5,6405.5,108,120,limegreen,A50/46,27/60 (6x10) +30
a51,4,vert,subv,2668.5,6609.5,72,120,lightgreen,A51/04,27/60 (6x10)
a51,3,vert,subv,2740.5,6609.5,72,120,lightgreen,A51/03,27/60 (6x10)
a51,2,vert,subv,2812.5,6609.5,72,120,lightgreen,A51/02,27/60 (6x10)
a51,1,vert,subv30,2884.5,6609.5,108,120,limegreen,A51/01,27/60 (6x10) +30
a51,43,vert,subv,2668.5,6729.5,72,120,lightgreen,A51/43,27/60 (6x10)
a51,44,vert,subv,2740.5,6729.5,72,120,lightgreen,A51/44,27/60 (6x10)
a51,45,vert,subv,2812.5,6729.5,72,120,lightgreen,A51/45,27/60 (6x10)
a51,46,vert,subv30,2884.5,6729.5,108,120,limegreen,A51/46,27/60 (6x10) +30
a53,46,horz,subh,3725.5,7161.5,120,72,lightgreen,A53/46,27/60 (6x10)
a53,45,horz,subh,3725.5,7233.5,120,72,lightgreen,A53/45,27/60 (6x10)
a53,44,horz,subh,3725.5,7305.5,120,72,lightgreen,A53/44,27/60 (6x10)
a53,43,horz,subh,3725.5,7377.5,120,72,lightgreen,A53/43,27/60 (6x10)
a53,42,horz,subh,3725.5,7449.5,120,72,lightgreen,A53/42,27/60 (6x10)
a53,41,horz,subh,3725.5,7521.5,120,72,lightgreen,A53/41,27/60 (6x10)
a53,40,horz,subh,3725.5,7593.5,120,72,lightgreen,A53/40,27/60 (6x10)
a53,39,horz,subh,3725.5,7665.5,120,72,lightgreen,A53/39,27/60 (6x10)
a53,38,horz,subh,3725.5,7737.5,120,72,lightgreen,A53/38,27/60 (6x10)
a53,37,horz,subh30,3725.5,7809.5,120,108,limegreen,A53/37,27/60 (6x10) +30
a53,1,horz,subh,3845.5,7161.5,120,72,lightgreen,A53/01,27/60 (6x10)
a53,2,horz,subh,3845.5,7233.5,120,72,lightgreen,A53/02,27/60 (6x10)
a53,3,horz,subh,3845.5,7305.5,120,72,lightgreen,A53/03,27/60 (6x10)
a53,4,horz,subh,3845.5,7377.5,120,72,lightgreen,A53/04,27/60 (6x10)
a53,5,horz,subh,3845.5,7449.5,120,72,lightgreen,A53/05,27/60 (6x10)
a53,6,horz,subh,3845.5,7521.5,120,72,lightgreen,A53/06,27/60 (6x10)
a53,7,horz,subh,3845.5,7593.5,120,72,lightgreen,A53/07,27/60 (6x10)
a53,8,horz,subh,3845.5,7665.5,120,72,lightgreen,A53/08,27/60 (6x10)
a53,9,horz,subh,3845.5,7737.5,120,72,lightgreen,A53/09,27/60 (6x10)
a53,10,horz,subh30,3845.5,7809.5,120,108,limegreen,A53/10,27/60 (6x10) +30
a54,46,horz,subh,3401.5,7161.5,120,72,lightgreen,A54/46,27/60 (6x10)
a54,45,horz,subh,3401.5,7233.5,120,72,lightgreen,A54/45,27/60 (6x10)
a54,44,horz,subh,3401.5,7305.5,120,72,lightgreen,A54/44,27/60 (6x10)
a54,43,horz,subh,3401.5,7377.5,120,72,lightgreen,A54/43,27/60 (6x10)
a54,42,horz,subh,3401.5,7449.5,120,72,lightgreen,A54/42,27/60 (6x10)
a54,41,horz,subh,3401.5,7521.5,120,72,lightgreen,A54/41,27/60 (6x10)
a54,40,horz,subh,3401.5,7593.5,120,72,lightgreen,A54/40,27/60 (6x10)
a54,39,horz,subh,3401.5,7665.5,120,72,lightgreen,A54/39,27/60 (6x10)
a54,38,horz,subh,3401.5,7737.5,120,72,lightgreen,A54/38,27/60 (6x10)
a54,37,horz,subh30,3401.5,7809.5,120,108,limegreen,A54/37,27/60 (6x10) +30
a54,1,horz,subh,3521.5,7161.5,120,72,lightgreen,A54/01,27/60 (6x10)
a54,2,horz,subh,3521.5,7233.5,120,72,lightgreen,A54/02,27/60 (6x10)
a54,3,horz,subh,3521.5,7305.5,120,72,lightgreen,A54/03,27/60 (6x10)
a54,4,horz,subh,3521.5,7377.5,120,72,lightgreen,A54/04,27/60 (6x10)
a54,5,horz,subh,3521.5,7449.5,120,72,lightgreen,A54/05,27/60 (6x10)
a54,6,horz,subh,3521.5,7521.5,120,72,lightgreen,A54/06,27/60 (6x10)
a54,7,horz,subh,3521.5,7593.5,120,72,lightgreen,A54/07,27/60 (6x10)
a54,8,horz,subh,3521.5,7665.5,120,72,lightgreen,A54/08,27/60 (6x10)
a54,9,horz,subh,3521.5,7737.5,120,72,lightgreen,A54/09,27/60 (6x10)
a54,10,horz,subh30,3521.5,7809.5,120,108,limegreen,A54/10,27/60 (6x10) +30
a55,46,horz,subh,3076.5,7161.5,120,72,lightgreen,A55/46,27/60 (6x10)
a55,45,horz,subh,3076.5,7233.5,120,72,lightgreen,A55/45,27/60 (6x10)
a55,44,horz,subh,3076.5,7305.5,120,72,lightgreen,A55/44,27/60 (6x10)
a55,43,horz,subh,3076.5,7377.5,120,72,lightgreen,A55/43,27/60 (6x10)
a55,42,horz,subh,3076.5,7449.5,120,72,lightgreen,A55/42,27/60 (6x10)
a55,41,horz,subh,3076.5,7521.5,120,72,lightgreen,A55/41,27/60 (6x10)
a55,40,horz,subh,3076.5,7593.5,120,72,lightgreen,A55/40,27/60 (6x10)
a55,39,horz,subh,3076.5,7665.5,120,72,lightgreen,A55/39,27/60 (6x10)
a55,38,horz,subh,3076.5,7737.5,120,72,lightgreen,A55/38,27/60 (6x10)
a55,37,horz,subh30,3076.5,7809.5,120,108,limegreen,A55/37,27/60 (6x10) +30
a55,1,horz,subh,3196.5,7161.5,120,72,lightgreen,A55/01,27/60 (6x10)
a55,2,horz,subh,3196.5,7233.5,120,72,lightgreen,A55/02,27/60 (6x10)
a55,3,horz,subh,3196.5,7305.5,120,72,lightgreen,A55/03,27/60 (6x10)
a55,4,horz,subh,3196.5,7377.5,120,72,lightgreen,A55/04,27/60 (6x10)
a55,5,horz,subh,3196.5,7449.5,120,72,lightgreen,A55/05,27/60 (6x10)
a55,6,horz,subh,3196.5,7521.5,120,72,lightgreen,A55/06,27/60 (6x10)
a55,7,horz,subh,3196.5,7593.5,120,72,lightgreen,A55/07,27/60 (6x10)
a55,8,horz,subh,3196.5,7665.5,120,72,lightgreen,A55/08,27/60 (6x10)
a55,9,horz,subh,3196.5,7737.5,120,72,lightgreen,A55/09,27/60 (6x10)
a55,10,horz,subh30,3196.5,7809.5,120,108,limegreen,A55/10,27/60 (6x10) +30
a56,43,horz,subh,2752.5,7377.5,120,72,lightgreen,A56/43,27/60 (6x10)
a56,42,horz,subh,2752.5,7449.5,120,72,lightgreen,A56/42,27/60 (6x10)
a56,41,horz,subh,2752.5,7521.5,120,72,lightgreen,A56/41,27/60 (6x10)
a56,40,horz,subh,2752.5,7593.5,120,72,lightgreen,A56/40,27/60 (6x10)
a56,39,horz,subh,2752.5,7665.5,120,72,lightgreen,A56/39,27/60 (6x10)
a56,38,horz,subh,2752.5,7737.5,120,72,lightgreen,A56/38,27/60 (6x10)
a56,37,horz,subh30,2752.5,7809.5,120,108,limegreen,A56/37,27/60 (6x10) +30
a56,4,horz,subh,2872.5,7377.5,120,72,lightgreen,A56/04,27/60 (6x10)
a56,5,horz,subh,2872.5,7449.5,120,72,lightgreen,A56/05,27/60 (6x10)
a56,6,horz,subh,2872.5,7521.5,120,72,lightgreen,A56/06,27/60 (6x10)
a56,7,horz,subh,2872.5,7593.5,120,72,lightgreen,A56/07,27/60 (6x10)
a56,8,horz,subh,2872.5,7665.5,120,72,lightgreen,A56/08,27/60 (6x10)
a56,9,horz,subh,2872.5,7737.5,120,72,lightgreen,A56/09,27/60 (6x10)
a56,10,horz,subh30,2872.5,7809.5,120,108,limegreen,A56/10,27/60 (6x10) +30
a57,39,horz,subh,2428.5,7665.5,120,72,lightgreen,A57/39,27/60 (6x10)
a57,38,horz,subh,2428.5,7737.5,120,72,lightgreen,A57/38,27/60 (6x10)
a57,37,horz,subh30,2428.5,7809.5,120,108,limegreen,A57/37,27/60 (6x10) +30
a57,8,horz,subh,2548.5,7665.5,120,72,lightgreen,A57/08,27/60 (6x10)
a57,9,horz,subh,2548.5,7737.5,120,72,lightgreen,A57/09,27/60 (6x10)
a57,10,horz,subh30,2548.5,7809.5,120,108,limegreen,A57/10,27/60 (6x10) +30
a58,8,horz,comh36,2068.5,7629.5,144,108,darkviolet,A58/08,36/72 (6x12) +36
a58,9,horz,comh,2068.5,7737.5,144,72,violet,A58/09,36/72 (6x12)
a58,10,horz,comh,2068.5,7809.5,144,72,violet,A58/10,36/72 (6x12)
a58,11,horz,comh,2068.5,7881.5,144,72,violet,A58/11,36/72 (6x12)
a58,12,horz,comh,2068.5,7953.5,144,72,violet,A58/12,36/72 (6x12)
a58,13,horz,comh,2068.5,8025.5,144,72,violet,A58/12A,36/72 (6x12)
a58,14,horz,comh,2068.5,8097.5,144,72,violet,A58/14,36/72 (6x12)
a58,15,horz,comh36,2068.5,8169.5,144,108,darkviolet,A58/15,36/72 (6x12) +36
a58,39,horz,subh30,2212.5,7629.5,120,108,limegreen,A58/39,27/60 (6x10) +30
a58,38,horz,subh,2212.5,7737.5,120,72,lightgreen,A58/38,27/60 (6x10)
a58,37,horz,subh30,2212.5,7809.5,120,108,limegreen,A58/37,27/60 (6x10) +30
a61,34,vert,subv25,2212.5,8013.5,102,120,chartreuse,A61/34,27/60 (6x10) +25
a61,35,vert,subv25,2314.5,8013.5,102,120,chartreuse,A61/35,27/60 (6x10) +25
a61,36,vert,subv,2416.5,8013.5,72,120,lightgreen,A61/36,27/60 (6x10)
a61,37,vert,subv,2488.5,8013.5,72,120,lightgreen,A61/37,27/60 (6x10)
a61,38,vert,subv,2560.5,8013.5,72,120,lightgreen,A61/38,27/60 (6x10)
a61,39,vert,subv,2632.5,8013.5,72,120,lightgreen,A61/39,27/60 (6x10)
a61,40,vert,subv,2704.5,8013.5,72,120,lightgreen,A61/40,27/60 (6x10)
a61,41,vert,subv,2776.5,8013.5,72,120,lightgreen,A61/41,27/60 (6x10)
a61,42,vert,subv,2848.5,8013.5,72,120,lightgreen,A61/42,27/60 (6x10)
a61,43,vert,subv,2920.5,8013.5,72,120,lightgreen,A61/43,27/60 (6x10)
a61,44,vert,subv,2992.5,8013.5,72,120,lightgreen,A61/44,27/60 (6x10)
a61,45,vert,subv,3064.5,8013.5,72,120,lightgreen,A61/45,27/60 (6x10)
a61,46,vert,subv,3136.5,8013.5,72,120,lightgreen,A61/46,27/60 (6x10)
a61,47,vert,subv,3208.5,8013.5,72,120,lightgreen,A61/47,27/60 (6x10)
a61,48,vert,subv,3280.5,8013.5,72,120,lightgreen,A61/48,27/60 (6x10)
a61,49,vert,subv,3352.5,8013.5,72,120,lightgreen,A61/49,27/60 (6x10)
a61,50,vert,subv,3424.5,8013.5,72,120,lightgreen,A61/50,27/60 (6x10)
a61,51,vert,subv,3496.5,8013.5,72,120,lightgreen,A61/51,27/60 (6x10)
a61,52,vert,subv,3568.5,8013.5,72,120,lightgreen,A61/52,27/60 (6x10)
a61,53,vert,subv,3640.5,8013.5,72,120,lightgreen,A61/53,27/60 (6x10)
a61,54,vert,subv,3712.5,8013.5,72,120,lightgreen,A61/54,27/60 (6x10)
a61,55,vert,subv,3784.5,8013.5,72,120,lightgreen,A61/55,27/60 (6x10)
a61,56,vert,subv,3856.5,8013.5,72,120,lightgreen,A61/56,27/60 (6x10)
a61,23,vert,comv30,2212.5,8133.5,102,144,fuchsia,A61/23,36/72 (6x12) +30
a61,22,vert,comv30,2314.5,8133.5,102,144,fuchsia,A61/22,36/72 (6x12) +30
a61,21,vert,comv,2416.5,8133.5,72,144,violet,A61/21,36/72 (6x12)
a61,20,vert,comv,2488.5,8133.5,72,144,violet,A61/20,36/72 (6x12)
